cfid,spotdate,spread
BCE_SF_XR_USD_5Y,2017-01-17,84.72
BCE_SF_XR_USD_5Y,2017-01-18,84.68
BCE_SF_XR_USD_5Y,2017-01-19,84.69
BCE_SF_XR_USD_5Y,2017-01-20,84.68
BCECD_SF_XR_USD_10Y,2017-01-02,90.96
BCECD_SF_XR_USD_10Y,2017-01-03,90.89
BCECD_SF_XR_USD_10Y,2017-01-04,90.96
BCECD_SF_XR_USD_10Y,2017-01-05,90.96
BCECD_SF_XR_USD_10Y,2017-01-06,90.95
BCECD_SF_XR_USD_10Y,2017-01-09,90.98
BCECD_SF_XR_USD_10Y,2017-01-10,90.97
BCECD_SF_XR_USD_10Y,2017-01-11,90.95
BCECD_SF_XR_USD_10Y,2017-01-12,91.03
BCECD_SF_XR_USD_10Y,2017-01-13,90.98
BCECD_SF_XR_USD_10Y,2017-01-16,90.99
BCECD_SF_XR_USD_10Y,2017-01-17,91.05
BCECD_SF_XR_USD_10Y,2017-01-18,90.97
BCECD_SF_XR_USD_10Y,2017-01-19,90.95
BCECD_SF_XR_USD_10Y,2017-01-20,90.93
BCECD_SF_XR_USD_5Y,2017-01-02,65.98
BCECD_SF_XR_USD_5Y,2017-01-03,65.92
BCECD_SF_XR_USD_5Y,2017-01-04,65.96
BCECD_SF_XR_USD_5Y,2017-01-05,65.98
BCECD_SF_XR_USD_5Y,2017-01-06,65.97
BCECD_SF_XR_USD_5Y,2017-01-09,65.99
BCECD_SF_XR_USD_5Y,2017-01-10,65.99
BCECD_SF_XR_USD_5Y,2017-01-11,65.98
BCECD_SF_XR_USD_5Y,2017-01-12,66.05
BCECD_SF_XR_USD_5Y,2017-01-13,66.0
BCECD_SF_XR_USD_5Y,2017-01-16,66.01
BCECD_SF_XR_USD_5Y,2017-01-17,66.06
BCECD_SF_XR_USD_5Y,2017-01-18,65.97
BCECD_SF_XR_USD_5Y,2017-01-19,65.95
BCECD_SF_XR_USD_5Y,2017-01-20,65.96
BCFB_SF_MM_EUR_10Y,2017-01-02,94.04
BCFB_SF_MM_EUR_10Y,2017-01-03,94.04
BCFB_SF_MM_EUR_10Y,2017-01-04,91.83
BCFB_SF_MM_EUR_10Y,2017-01-05,91.59
BCFB_SF_MM_EUR_10Y,2017-01-06,91.89
BCFB_SF_MM_EUR_10Y,2017-01-09,92.32
BCFB_SF_MM_EUR_10Y,2017-01-10,92.65
BCFB_SF_MM_EUR_10Y,2017-01-11,93.16
BCFB_SF_MM_EUR_10Y,2017-01-12,93.53
BCFB_SF_MM_EUR_10Y,2017-01-13,94.65
BCFB_SF_MM_EUR_10Y,2017-01-16,93.29
BCFB_SF_MM_EUR_10Y,2017-01-17,93.94
BCFB_SF_MM_EUR_10Y,2017-01-18,93.51
BCFB_SF_MM_EUR_10Y,2017-01-19,93.84
BCFB_SF_MM_EUR_10Y,2017-01-20,93.65
BCFB_SF_MM_EUR_5Y,2017-01-02,61.18
BCFB_SF_MM_EUR_5Y,2017-01-03,61.18
BCFB_SF_MM_EUR_5Y,2017-01-04,58.62
BCFB_SF_MM_EUR_5Y,2017-01-05,58.93
BCFB_SF_MM_EUR_5Y,2017-01-06,59.01
BCFB_SF_MM_EUR_5Y,2017-01-09,59.46
BCFB_SF_MM_EUR_5Y,2017-01-10,59.56
BCFB_SF_MM_EUR_5Y,2017-01-11,60.1
BCFB_SF_MM_EUR_5Y,2017-01-12,60.54
BCFB_SF_MM_EUR_5Y,2017-01-13,61.39
BCFB_SF_MM_EUR_5Y,2017-01-16,59.68
BCFB_SF_MM_EUR_5Y,2017-01-17,60.24
BCFB_SF_MM_EUR_5Y,2017-01-18,59.79
BCFB_SF_MM_EUR_5Y,2017-01-19,59.67
BCFB_SF_MM_EUR_5Y,2017-01-20,59.48
BCNLAV_SF_MM_EUR_10Y,2017-01-02,100.82
BCNLAV_SF_MM_EUR_10Y,2017-01-03,98.32
BCNLAV_SF_MM_EUR_10Y,2017-01-04,98.32
BCNLAV_SF_MM_EUR_10Y,2017-01-05,98.34
BCNLAV_SF_MM_EUR_10Y,2017-01-06,98.33
BCNLAV_SF_MM_EUR_10Y,2017-01-09,98.33
BCNLAV_SF_MM_EUR_10Y,2017-01-10,98.33
BCNLAV_SF_MM_EUR_10Y,2017-01-11,98.33
BCNLAV_SF_MM_EUR_10Y,2017-01-12,98.34
BCNLAV_SF_MM_EUR_10Y,2017-01-13,98.33
BCNLAV_SF_MM_EUR_10Y,2017-01-16,98.33
BCNLAV_SF_MM_EUR_10Y,2017-01-17,98.34
BCNLAV_SF_MM_EUR_10Y,2017-01-18,98.32
BCNLAV_SF_MM_EUR_10Y,2017-01-19,98.31
BCNLAV_SF_MM_EUR_10Y,2017-01-20,98.31
BCNLAV_SF_MM_EUR_5Y,2017-01-02,90.82
BCNLAV_SF_MM_EUR_5Y,2017-01-03,88.3
BCNLAV_SF_MM_EUR_5Y,2017-01-04,88.3
BCNLAV_SF_MM_EUR_5Y,2017-01-05,88.32
BCNLAV_SF_MM_EUR_5Y,2017-01-06,88.3
BCNLAV_SF_MM_EUR_5Y,2017-01-09,88.31
BCNLAV_SF_MM_EUR_5Y,2017-01-10,88.31
BCNLAV_SF_MM_EUR_5Y,2017-01-11,88.31
BCNLAV_SF_MM_EUR_5Y,2017-01-12,88.32
BCNLAV_SF_MM_EUR_5Y,2017-01-13,88.31
BCNLAV_SF_MM_EUR_5Y,2017-01-16,88.31
BCNLAV_SF_MM_EUR_5Y,2017-01-17,88.33
BCNLAV_SF_MM_EUR_5Y,2017-01-18,88.29
BCNLAV_SF_MM_EUR_5Y,2017-01-19,88.28
BCNLAV_SF_MM_EUR_5Y,2017-01-20,88.28
BCNLAV_SU_MM_EUR_10Y,2017-01-02,194.65
BCNLAV_SU_MM_EUR_10Y,2017-01-03,189.95
BCNLAV_SU_MM_EUR_10Y,2017-01-04,189.81
BCNLAV_SU_MM_EUR_10Y,2017-01-05,189.76
BCNLAV_SU_MM_EUR_10Y,2017-01-06,189.87
BCNLAV_SU_MM_EUR_10Y,2017-01-09,189.83
BCNLAV_SU_MM_EUR_10Y,2017-01-10,189.82
BCNLAV_SU_MM_EUR_10Y,2017-01-11,189.74
BCNLAV_SU_MM_EUR_10Y,2017-01-12,189.75
BCNLAV_SU_MM_EUR_10Y,2017-01-13,189.87
BCNLAV_SU_MM_EUR_10Y,2017-01-16,189.79
BCNLAV_SU_MM_EUR_10Y,2017-01-17,189.85
BCNLAV_SU_MM_EUR_10Y,2017-01-18,189.99
BCNLAV_SU_MM_EUR_10Y,2017-01-19,189.99
BCNLAV_SU_MM_EUR_10Y,2017-01-20,190.03
BCNLAV_SU_MM_EUR_5Y,2017-01-02,183.83
BCNLAV_SU_MM_EUR_5Y,2017-01-03,178.92
BCNLAV_SU_MM_EUR_5Y,2017-01-04,178.89
BCNLAV_SU_MM_EUR_5Y,2017-01-05,178.92
BCNLAV_SU_MM_EUR_5Y,2017-01-06,178.91
BCNLAV_SU_MM_EUR_5Y,2017-01-09,178.92
BCNLAV_SU_MM_EUR_5Y,2017-01-10,178.92
BCNLAV_SU_MM_EUR_5Y,2017-01-11,178.9
BCNLAV_SU_MM_EUR_5Y,2017-01-12,178.91
BCNLAV_SU_MM_EUR_5Y,2017-01-13,178.93
BCNLAV_SU_MM_EUR_5Y,2017-01-16,178.9
BCNLAV_SU_MM_EUR_5Y,2017-01-17,178.95
BCNLAV_SU_MM_EUR_5Y,2017-01-18,178.97
BCNLAV_SU_MM_EUR_5Y,2017-01-19,178.95
BCNLAV_SU_MM_EUR_5Y,2017-01-20,178.97
BCP_SF_MM_EUR_10Y,2017-01-02,654.01
BCP_SF_MM_EUR_10Y,2017-01-03,654.07
BCP_SF_MM_EUR_10Y,2017-01-04,654.1
BCP_SF_MM_EUR_10Y,2017-01-05,654.04
BCP_SF_MM_EUR_10Y,2017-01-06,654.0
BCP_SF_MM_EUR_10Y,2017-01-09,654.09
BCP_SF_MM_EUR_10Y,2017-01-10,654.07
BCP_SF_MM_EUR_10Y,2017-01-11,654.07
BCP_SF_MM_EUR_10Y,2017-01-12,548.6
BCP_SF_MM_EUR_10Y,2017-01-13,548.6
BCP_SF_MM_EUR_10Y,2017-01-16,548.6
BCP_SF_MM_EUR_10Y,2017-01-17,548.62
BCP_SF_MM_EUR_10Y,2017-01-18,605.48
BCP_SF_MM_EUR_10Y,2017-01-19,605.46
BCP_SF_MM_EUR_10Y,2017-01-20,605.47
BCP_SF_MM_EUR_5Y,2017-01-02,729.35
BCP_SF_MM_EUR_5Y,2017-01-03,729.39
BCP_SF_MM_EUR_5Y,2017-01-04,729.36
BCP_SF_MM_EUR_5Y,2017-01-05,729.34
BCP_SF_MM_EUR_5Y,2017-01-06,729.33
BCP_SF_MM_EUR_5Y,2017-01-09,729.37
BCP_SF_MM_EUR_5Y,2017-01-10,729.36
BCP_SF_MM_EUR_5Y,2017-01-11,729.35
BCP_SF_MM_EUR_5Y,2017-01-12,625.09
BCP_SF_MM_EUR_5Y,2017-01-13,625.1
BCP_SF_MM_EUR_5Y,2017-01-16,625.1
BCP_SF_MM_EUR_5Y,2017-01-17,625.12
BCP_SF_MM_EUR_5Y,2017-01-18,623.09
BCP_SF_MM_EUR_5Y,2017-01-19,623.07
BCP_SF_MM_EUR_5Y,2017-01-20,623.1
BCP_SU_MM_EUR_10Y,2017-01-02,1023.14
BCP_SU_MM_EUR_10Y,2017-01-03,1023.57
BCP_SU_MM_EUR_10Y,2017-01-04,1023.7
BCP_SU_MM_EUR_10Y,2017-01-05,1023.24
BCP_SU_MM_EUR_10Y,2017-01-06,1022.8
BCP_SU_MM_EUR_10Y,2017-01-09,1023.51
BCP_SU_MM_EUR_10Y,2017-01-10,1023.32
BCP_SU_MM_EUR_10Y,2017-01-11,1023.27
BCP_SU_MM_EUR_10Y,2017-01-12,804.86
BCP_SU_MM_EUR_10Y,2017-01-13,814.47
BCP_SU_MM_EUR_10Y,2017-01-16,802.81
BCP_SU_MM_EUR_10Y,2017-01-17,802.84
BCP_SU_MM_EUR_10Y,2017-01-18,736.55
BCP_SU_MM_EUR_10Y,2017-01-19,736.45
BCP_SU_MM_EUR_10Y,2017-01-20,736.41
BCP_SU_MM_EUR_5Y,2017-01-02,1119.11
BCP_SU_MM_EUR_5Y,2017-01-03,1119.24
BCP_SU_MM_EUR_5Y,2017-01-04,1119.07
BCP_SU_MM_EUR_5Y,2017-01-05,1118.96
BCP_SU_MM_EUR_5Y,2017-01-06,1118.8
BCP_SU_MM_EUR_5Y,2017-01-09,1118.95
BCP_SU_MM_EUR_5Y,2017-01-10,1118.87
BCP_SU_MM_EUR_5Y,2017-01-11,1118.8
BCP_SU_MM_EUR_5Y,2017-01-12,909.32
BCP_SU_MM_EUR_5Y,2017-01-13,922.03
BCP_SU_MM_EUR_5Y,2017-01-16,896.55
BCP_SU_MM_EUR_5Y,2017-01-17,896.57
BCP_SU_MM_EUR_5Y,2017-01-18,850.6
BCP_SU_MM_EUR_5Y,2017-01-19,850.59
BCP_SU_MM_EUR_5Y,2017-01-20,850.61
BDELL_SF_MM_EUR_10Y,2017-01-02,152.12
BDELL_SF_MM_EUR_10Y,2017-01-03,152.12
BDELL_SF_MM_EUR_10Y,2017-01-04,148.55
BDELL_SF_MM_EUR_10Y,2017-01-05,146.73
BDELL_SF_MM_EUR_10Y,2017-01-06,146.71
BDELL_SF_MM_EUR_10Y,2017-01-09,146.89
BDELL_SF_MM_EUR_10Y,2017-01-10,147.7
BDELL_SF_MM_EUR_10Y,2017-01-11,148.03
BDELL_SF_MM_EUR_10Y,2017-01-12,148.85
BDELL_SF_MM_EUR_10Y,2017-01-13,150.62
BDELL_SF_MM_EUR_10Y,2017-01-16,148.46
BDELL_SF_MM_EUR_10Y,2017-01-17,149.31
BDELL_SF_MM_EUR_10Y,2017-01-18,149.95
BDELL_SF_MM_EUR_10Y,2017-01-19,149.27
BDELL_SF_MM_EUR_10Y,2017-01-20,149.67
BDELL_SF_MM_EUR_5Y,2017-01-02,149.62
BDELL_SF_MM_EUR_5Y,2017-01-03,149.61
BDELL_SF_MM_EUR_5Y,2017-01-04,143.41
BDELL_SF_MM_EUR_5Y,2017-01-05,140.79
BDELL_SF_MM_EUR_5Y,2017-01-06,141.62
BDELL_SF_MM_EUR_5Y,2017-01-09,141.75
BDELL_SF_MM_EUR_5Y,2017-01-10,143.01
BDELL_SF_MM_EUR_5Y,2017-01-11,143.25
BDELL_SF_MM_EUR_5Y,2017-01-12,144.53
BDELL_SF_MM_EUR_5Y,2017-01-13,146.55
BDELL_SF_MM_EUR_5Y,2017-01-16,142.48
BDELL_SF_MM_EUR_5Y,2017-01-17,143.6
BDELL_SF_MM_EUR_5Y,2017-01-18,144.66
BDELL_SF_MM_EUR_5Y,2017-01-19,143.5
BDELL_SF_MM_EUR_5Y,2017-01-20,143.5
BDNOP_SF_XR_USD_10Y,2017-01-02,352.42
BDNOP_SF_XR_USD_10Y,2017-01-03,287.28
BDNOP_SF_XR_USD_10Y,2017-01-04,352.38
BDNOP_SF_XR_USD_10Y,2017-01-05,352.71
BDNOP_SF_XR_USD_10Y,2017-01-06,352.57
BDNOP_SF_XR_USD_10Y,2017-01-09,352.55
BDNOP_SF_XR_USD_10Y,2017-01-10,352.55
BDNOP_SF_XR_USD_10Y,2017-01-11,352.55
BDNOP_SF_XR_USD_10Y,2017-01-12,352.56
BDNOP_SF_XR_USD_10Y,2017-01-13,352.61
BDNOP_SF_XR_USD_10Y,2017-01-16,352.61
BDNOP_SF_XR_USD_10Y,2017-01-17,352.52
BDNOP_SF_XR_USD_10Y,2017-01-18,352.61
BDNOP_SF_XR_USD_10Y,2017-01-19,352.15
BDNOP_SF_XR_USD_10Y,2017-01-20,352.59
BDNOP_SF_XR_USD_5Y,2017-01-02,319.56
BDNOP_SF_XR_USD_5Y,2017-01-03,265.74
BDNOP_SF_XR_USD_5Y,2017-01-04,319.61
BDNOP_SF_XR_USD_5Y,2017-01-05,319.76
BDNOP_SF_XR_USD_5Y,2017-01-06,319.69
BDNOP_SF_XR_USD_5Y,2017-01-09,319.7
BDNOP_SF_XR_USD_5Y,2017-01-10,319.7
BDNOP_SF_XR_USD_5Y,2017-01-11,319.7
BDNOP_SF_XR_USD_5Y,2017-01-12,319.72
BDNOP_SF_XR_USD_5Y,2017-01-13,319.75
BDNOP_SF_XR_USD_5Y,2017-01-16,319.75
BDNOP_SF_XR_USD_5Y,2017-01-17,319.77
BDNOP_SF_XR_USD_5Y,2017-01-18,319.78
BDNOP_SF_XR_USD_5Y,2017-01-19,319.59
BDNOP_SF_XR_USD_5Y,2017-01-20,319.77
BDX_SF_XR_USD_10Y,2017-01-02,91.3
BDX_SF_XR_USD_10Y,2017-01-03,91.29
BDX_SF_XR_USD_10Y,2017-01-04,91.3
BDX_SF_XR_USD_10Y,2017-01-05,91.31
BDX_SF_XR_USD_10Y,2017-01-06,91.3
BDX_SF_XR_USD_10Y,2017-01-09,91.31
BDX_SF_XR_USD_10Y,2017-01-10,91.31
BDX_SF_XR_USD_10Y,2017-01-11,91.31
BDX_SF_XR_USD_10Y,2017-01-12,91.32
BDX_SF_XR_USD_10Y,2017-01-13,91.31
BDX_SF_XR_USD_10Y,2017-01-16,91.32
BDX_SF_XR_USD_10Y,2017-01-17,91.33
BDX_SF_XR_USD_10Y,2017-01-18,91.3
BDX_SF_XR_USD_10Y,2017-01-19,91.3
BDX_SF_XR_USD_10Y,2017-01-20,91.3
BDX_SF_XR_USD_5Y,2017-01-02,88.19
BDX_SF_XR_USD_5Y,2017-01-03,88.17
BDX_SF_XR_USD_5Y,2017-01-04,88.18
BDX_SF_XR_USD_5Y,2017-01-05,88.21
BDX_SF_XR_USD_5Y,2017-01-06,88.19
BDX_SF_XR_USD_5Y,2017-01-09,88.2
BDX_SF_XR_USD_5Y,2017-01-10,88.2
BDX_SF_XR_USD_5Y,2017-01-11,88.2
BDX_SF_XR_USD_5Y,2017-01-12,88.21
BDX_SF_XR_USD_5Y,2017-01-13,88.21
BDX_SF_XR_USD_5Y,2017-01-16,88.21
BDX_SF_XR_USD_5Y,2017-01-17,88.22
BDX_SF_XR_USD_5Y,2017-01-18,88.19
BDX_SF_XR_USD_5Y,2017-01-19,88.17
BDX_SF_XR_USD_5Y,2017-01-20,88.18
BEGOV_SF_CR_USD_10Y,2017-01-02,65.53
BEGOV_SF_CR_USD_10Y,2017-01-03,65.52
BEGOV_SF_CR_USD_10Y,2017-01-04,65.37
BEGOV_SF_CR_USD_10Y,2017-01-05,65.41
BEGOV_SF_CR_USD_10Y,2017-01-06,65.28
BEGOV_SF_CR_USD_10Y,2017-01-09,65.41
BEGOV_SF_CR_USD_10Y,2017-01-10,65.39
BEGOV_SF_CR_USD_10Y,2017-01-11,64.84
BEGOV_SF_CR_USD_10Y,2017-01-12,64.92
BEGOV_SF_CR_USD_10Y,2017-01-13,64.83
BEGOV_SF_CR_USD_10Y,2017-01-16,64.83
BEGOV_SF_CR_USD_10Y,2017-01-17,64.4
BEGOV_SF_CR_USD_10Y,2017-01-18,63.8
BEGOV_SF_CR_USD_10Y,2017-01-19,63.83
BEGOV_SF_CR_USD_10Y,2017-01-20,63.78
BEGOV_SF_CR_USD_5Y,2017-01-02,35.75
BEGOV_SF_CR_USD_5Y,2017-01-03,35.72
BEGOV_SF_CR_USD_5Y,2017-01-04,34.72
BEGOV_SF_CR_USD_5Y,2017-01-05,34.77
BEGOV_SF_CR_USD_5Y,2017-01-06,34.66
BEGOV_SF_CR_USD_5Y,2017-01-09,34.76
BEGOV_SF_CR_USD_5Y,2017-01-10,34.75
BEGOV_SF_CR_USD_5Y,2017-01-11,34.2
BEGOV_SF_CR_USD_5Y,2017-01-12,34.26
BEGOV_SF_CR_USD_5Y,2017-01-13,34.2
BEGOV_SF_CR_USD_5Y,2017-01-16,34.2
BEGOV_SF_CR_USD_5Y,2017-01-17,33.73
BEGOV_SF_CR_USD_5Y,2017-01-18,33.14
BEGOV_SF_CR_USD_5Y,2017-01-19,33.17
BEGOV_SF_CR_USD_5Y,2017-01-20,33.15
BEN_SF_XR_USD_10Y,2017-01-02,60.28
BEN_SF_XR_USD_10Y,2017-01-03,60.28
BEN_SF_XR_USD_10Y,2017-01-04,98.36
BEN_SF_XR_USD_10Y,2017-01-05,96.21
BEN_SF_XR_USD_10Y,2017-01-06,96.6
BEN_SF_XR_USD_10Y,2017-01-09,97.07
BEN_SF_XR_USD_10Y,2017-01-10,98.01
BEN_SF_XR_USD_10Y,2017-01-11,58.33
BEN_SF_XR_USD_10Y,2017-01-12,58.28
BEN_SF_XR_USD_10Y,2017-01-13,58.45
BEN_SF_XR_USD_10Y,2017-01-16,58.19
BEN_SF_XR_USD_10Y,2017-01-17,58.2
BEN_SF_XR_USD_10Y,2017-01-18,58.5
BEN_SF_XR_USD_10Y,2017-01-19,58.18
BEN_SF_XR_USD_10Y,2017-01-20,59.21
BEN_SF_XR_USD_5Y,2017-01-02,36.05
BEN_SF_XR_USD_5Y,2017-01-03,36.05
BEN_SF_XR_USD_5Y,2017-01-04,58.71
BEN_SF_XR_USD_5Y,2017-01-05,56.66
BEN_SF_XR_USD_5Y,2017-01-06,57.08
BEN_SF_XR_USD_5Y,2017-01-09,57.54
BEN_SF_XR_USD_5Y,2017-01-10,58.44
BEN_SF_XR_USD_5Y,2017-01-11,34.54
BEN_SF_XR_USD_5Y,2017-01-12,34.46
BEN_SF_XR_USD_5Y,2017-01-13,34.64
BEN_SF_XR_USD_5Y,2017-01-16,34.35
BEN_SF_XR_USD_5Y,2017-01-17,34.37
BEN_SF_XR_USD_5Y,2017-01-18,34.67
BEN_SF_XR_USD_5Y,2017-01-19,34.33
BEN_SF_XR_USD_5Y,2017-01-20,35.35
BENXAB_SF_MR_USD_10Y,2017-01-02,198.67
BENXAB_SF_MR_USD_10Y,2017-01-03,198.67
BENXAB_SF_MR_USD_10Y,2017-01-04,195.03
BENXAB_SF_MR_USD_10Y,2017-01-05,190.77
BENXAB_SF_MR_USD_10Y,2017-01-06,191.54
BENXAB_SF_MR_USD_10Y,2017-01-09,192.46
BENXAB_SF_MR_USD_10Y,2017-01-10,194.33
BENXAB_SF_MR_USD_10Y,2017-01-11,195.69
BENXAB_SF_MR_USD_10Y,2017-01-12,195.5
BENXAB_SF_MR_USD_10Y,2017-01-13,196.07
BENXAB_SF_MR_USD_10Y,2017-01-16,195.21
BENXAB_SF_MR_USD_10Y,2017-01-17,195.22
BENXAB_SF_MR_USD_10Y,2017-01-18,196.26
BENXAB_SF_MR_USD_10Y,2017-01-19,195.2
BENXAB_SF_MR_USD_10Y,2017-01-20,195.61
BENXAB_SF_MR_USD_5Y,2017-01-02,210.55
BENXAB_SF_MR_USD_5Y,2017-01-03,210.55
BENXAB_SF_MR_USD_5Y,2017-01-04,204.19
BENXAB_SF_MR_USD_5Y,2017-01-05,197.04
BENXAB_SF_MR_USD_5Y,2017-01-06,198.56
BENXAB_SF_MR_USD_5Y,2017-01-09,200.12
BENXAB_SF_MR_USD_5Y,2017-01-10,203.23
BENXAB_SF_MR_USD_5Y,2017-01-11,205.52
BENXAB_SF_MR_USD_5Y,2017-01-12,205.03
BENXAB_SF_MR_USD_5Y,2017-01-13,206.14
BENXAB_SF_MR_USD_5Y,2017-01-16,204.44
BENXAB_SF_MR_USD_5Y,2017-01-17,204.46
BENXAB_SF_MR_USD_5Y,2017-01-18,206.38
BENXAB_SF_MR_USD_5Y,2017-01-19,204.39
BENXAB_SF_MR_USD_5Y,2017-01-20,205.06
BERYBE_SF_XR_USD_10Y,2017-01-02,295.89
BERYBE_SF_XR_USD_10Y,2017-01-03,295.89
BERYBE_SF_XR_USD_10Y,2017-01-04,290.48
BERYBE_SF_XR_USD_10Y,2017-01-05,284.12
BERYBE_SF_XR_USD_10Y,2017-01-06,285.27
